SiteID, 17152.0,Site Timezone,-6.0,Data Timezone,-6.0
Longitude, -95.205444
Latitude, 35.03545
Year,Month,Day,Hour,Minute,power (MW),wind speed at 100m (m/s)
2011,7,20,13,20,1.796,5.127
2011,7,20,13,25,2.225,5.466
2011,7,20,13,30,2.813,5.8100000000000005
2011,7,20,13,35,3.027,5.9350000000000005
2011,7,20,13,40,2.448,5.596
2011,7,20,13,45,1.718,5.062
2011,7,20,13,50,1.282,4.702
2011,7,20,13,55,1.197,4.632
2011,7,20,14,0,1.141,4.587
2011,7,20,14,5,1.262,4.687
2011,7,20,14,10,1.645,5.005
2011,7,20,14,15,2.223,5.469
2011,7,20,14,20,2.295,5.511
2011,7,20,14,25,2.013,5.3100000000000005
2011,7,20,14,30,2.207,5.46
2011,7,20,14,35,3.269,6.082
2011,7,20,14,40,4.123,6.567
2011,7,20,14,45,4.047,6.533
2011,7,20,14,50,3.383,6.149
2011,7,20,14,55,2.54,5.654
2011,7,20,15,0,2.02,5.316
2011,7,20,15,5,1.672,5.029
2011,7,20,15,10,1.539,4.9190000000000005
2011,7,20,15,15,1.516,4.901
2011,7,20,15,20,1.313,4.7330000000000005
2011,7,20,15,25,1.169,4.614
2011,7,20,15,30,1.302,4.724
2011,7,20,15,35,1.803,5.139
2011,7,20,15,40,3.132,6.006
2011,7,20,15,45,3.963,6.494
2011,7,20,15,50,3.845,6.423
2011,7,20,15,55,3.029,5.944
2011,7,20,16,0,2.899,5.868
2011,7,20,16,5,3.5540000000000003,6.253
2011,7,20,16,10,3.907,6.46
2011,7,20,16,15,3.662,6.317
2011,7,20,16,20,2.934,5.889
2011,7,20,16,25,1.946,5.258
2011,7,20,16,30,1.614,4.9830000000000005
2011,7,20,16,35,1.743,5.09
2011,7,20,16,40,1.846,5.175
2011,7,20,16,45,1.897,5.218
2011,7,20,16,50,2.104,5.389
2011,7,20,16,55,2.694,5.7490000000000006
2011,7,20,17,0,3.244,6.073
2011,7,20,17,5,3.358,6.140000000000001
2011,7,20,17,10,3.177,6.033
2011,7,20,17,15,2.735,5.774
2011,7,20,17,20,2.605,5.698
2011,7,20,17,25,3.11,5.994
2011,7,20,17,30,4.0840000000000005,6.555
2011,7,20,17,35,4.893,6.915
2011,7,20,17,40,4.982,6.955
2011,7,20,17,45,4.798,6.872
2011,7,20,17,50,4.469,6.726
2011,7,20,17,55,4.2700000000000005,6.6370000000000005
2011,7,20,18,0,4.134,6.5760000000000005
2011,7,20,18,5,3.7680000000000002,6.378
2011,7,20,18,10,3.696,6.335
2011,7,20,18,15,4.405,6.696
2011,7,20,18,20,5.3100000000000005,7.098
2011,7,20,18,25,5.132,7.019
2011,7,20,18,30,4.9,6.915
2011,7,20,18,35,5.243,7.0680000000000005
2011,7,20,18,40,5.558,7.208
2011,7,20,18,45,5.229,7.061
2011,7,20,18,50,4.702,6.8260000000000005
2011,7,20,18,55,4.422,6.7010000000000005
2011,7,20,19,0,4.553,6.759
2011,7,20,19,5,5.314,7.098
2011,7,20,19,10,5.76,7.296
2011,7,20,19,15,5.397,7.135
2011,7,20,19,20,4.883,6.906000000000001
2011,7,20,19,25,4.548,6.756
2011,7,20,19,30,4.282,6.6370000000000005
2011,7,20,19,35,4.138,6.573
2011,7,20,19,40,4.488,6.729
2011,7,20,19,45,5.744,7.287
2011,7,20,19,50,8.039,8.163
2011,7,20,19,55,10.275,8.957
2011,7,20,20,0,11.523,9.402000000000001
2011,7,20,20,5,12.353,9.698
2011,7,20,20,10,12.508000000000001,9.753
2011,7,20,20,15,12.107000000000001,9.61
2011,7,20,20,20,11.556000000000001,9.411
2011,7,20,20,25,10.533,9.045
2011,7,20,20,30,9.783,8.776
2011,7,20,20,35,9.845,8.798
2011,7,20,20,40,10.266,8.947000000000001
2011,7,20,20,45,10.984,9.204
2011,7,20,20,50,11.744,9.475
2011,7,20,20,55,12.36,9.695
2011,7,20,21,0,12.894,9.936
2011,7,20,21,5,13.344,10.165000000000001
2011,7,20,21,10,13.482000000000001,10.235
2011,7,20,21,15,13.517,10.254
2011,7,20,21,20,13.607000000000001,10.299
2011,7,20,21,25,13.65,10.321
2011,7,20,21,30,13.614,10.302
2011,7,20,21,35,13.65,10.321
2011,7,20,21,40,13.758000000000001,10.376
2011,7,20,21,45,13.86,10.428
2011,7,20,21,50,14.249,10.626
2011,7,20,21,55,14.549,10.778
2011,7,20,22,0,14.695,10.858
2011,7,20,22,5,14.729000000000001,10.894
2011,7,20,22,10,14.315,10.656
2011,7,20,22,15,13.783,10.385
2011,7,20,22,20,13.957,10.473
2011,7,20,22,25,14.49,10.745000000000001
2011,7,20,22,30,14.700000000000001,10.861
2011,7,20,22,35,14.728,10.891
2011,7,20,22,40,14.684000000000001,10.842
2011,7,20,22,45,14.68,10.839
2011,7,20,22,50,14.788,10.955
2011,7,20,22,55,14.694,10.852
2011,7,20,23,0,14.168000000000001,10.577
2011,7,20,23,5,14.247,10.617
2011,7,20,23,10,14.499,10.745000000000001
2011,7,20,23,15,14.672,10.833
2011,7,20,23,20,14.654,10.824
2011,7,20,23,25,14.679,10.836
2011,7,20,23,30,14.75,10.909
2011,7,20,23,35,14.698,10.852
2011,7,20,23,40,14.397,10.69
2011,7,20,23,45,14.064,10.519
2011,7,20,23,50,14.029,10.501
2011,7,20,23,55,14.013,10.491
2011,7,21,0,0,13.745000000000001,10.354000000000001
2011,7,21,0,5,13.735,10.348
2011,7,21,0,10,14.299,10.635
2011,7,21,0,15,14.687000000000001,10.833
2011,7,21,0,20,14.668000000000001,10.821
2011,7,21,0,25,14.803,10.958
2011,7,21,0,30,14.996,11.169
2011,7,21,0,35,15.157,11.346
2011,7,21,0,40,15.217,11.41
2011,7,21,0,45,15.178,11.367
2011,7,21,0,50,15.200000000000001,11.392
2011,7,21,0,55,15.195,11.386000000000001
2011,7,21,1,0,15.099,11.279
2011,7,21,1,5,15.139000000000001,11.322000000000001
2011,7,21,1,10,15.067,11.242
2011,7,21,1,15,14.884,11.041
2011,7,21,1,20,14.832,10.983
2011,7,21,1,25,15.091000000000001,11.267
2011,7,21,1,30,15.186,11.370000000000001
2011,7,21,1,35,15.002,11.169
2011,7,21,1,40,14.952,11.114
2011,7,21,1,45,15.094000000000001,11.27
2011,7,21,1,50,15.241,11.428
2011,7,21,1,55,15.325000000000001,11.52
2011,7,21,2,0,15.200000000000001,11.383000000000001
2011,7,21,2,5,15.251,11.438
2011,7,21,2,10,15.424,11.627
2011,7,21,2,15,15.401,11.602
2011,7,21,2,20,15.309000000000001,11.502
2011,7,21,2,25,15.307,11.499
2011,7,21,2,30,15.282,11.471
2011,7,21,2,35,15.012,11.175
2011,7,21,2,40,14.821,10.965
2011,7,21,2,45,14.813,10.955
2011,7,21,2,50,14.75,10.885
2011,7,21,2,55,14.615,10.778
2011,7,21,3,0,14.627,10.785
2011,7,21,3,5,14.753,10.888
2011,7,21,3,10,14.903,11.053
2011,7,21,3,15,15.032,11.193
2011,7,21,3,20,15.012,11.172
2011,7,21,3,25,14.887,11.035
2011,7,21,3,30,14.821,10.962
2011,7,21,3,35,14.913,11.062
2011,7,21,3,40,14.888,11.035
2011,7,21,3,45,14.741,10.873000000000001
2011,7,21,3,50,14.786,10.922
2011,7,21,3,55,14.962,11.114
2011,7,21,4,0,15.058,11.218
2011,7,21,4,5,15.115,11.279
2011,7,21,4,10,15.098,11.261000000000001
2011,7,21,4,15,14.928,11.075000000000001
2011,7,21,4,20,14.868,11.007
2011,7,21,4,25,14.965,11.111
2011,7,21,4,30,14.821,10.952
2011,7,21,4,35,14.747,10.870000000000001
2011,7,21,4,40,14.901,11.038
2011,7,21,4,45,14.904,11.041
2011,7,21,4,50,14.883000000000001,11.017
2011,7,21,4,55,15.067,11.218
2011,7,21,5,0,15.109,11.264
2011,7,21,5,5,14.827,10.956
2011,7,21,5,10,14.656,10.785
2011,7,21,5,15,14.658,10.785
2011,7,21,5,20,14.636000000000001,10.772
2011,7,21,5,25,14.518,10.711
2011,7,21,5,30,14.213000000000001,10.556000000000001
2011,7,21,5,35,13.715,10.302
2011,7,21,5,40,13.779,10.336
2011,7,21,5,45,14.426,10.666
2011,7,21,5,50,14.516,10.711
2011,7,21,5,55,14.301,10.602
2011,7,21,6,0,14.158,10.528
2011,7,21,6,5,13.791,10.342
2011,7,21,6,10,13.214,10.049
2011,7,21,6,15,12.142,9.567
2011,7,21,6,20,10.553,9.002
2011,7,21,6,25,9.419,8.6
2011,7,21,6,30,8.631,8.322000000000001
2011,7,21,6,35,7.916,8.069
2011,7,21,6,40,9.002,8.45
2011,7,21,6,45,9.899000000000001,8.767
2011,7,21,6,50,9.128,8.496
2011,7,21,6,55,7.705,7.995
2011,7,21,7,0,6.3790000000000004,7.522
2011,7,21,7,5,5.537,7.15
2011,7,21,7,10,5.15,6.979
2011,7,21,7,15,4.9830000000000005,6.906000000000001
2011,7,21,7,20,5.347,7.0680000000000005
2011,7,21,7,25,5.821,7.2780000000000005
2011,7,21,7,30,5.771,7.257000000000001
2011,7,21,7,35,5.508,7.141
2011,7,21,7,40,5.258,7.031000000000001
2011,7,21,7,45,4.816,6.836
2011,7,21,7,50,4.173,6.5520000000000005
2011,7,21,7,55,3.882,6.405
2011,7,21,8,0,3.6870000000000003,6.292
2011,7,21,8,5,3.346,6.094
2011,7,21,8,10,2.973,5.877
2011,7,21,8,15,2.57,5.642
2011,7,21,8,20,2.412,5.551
2011,7,21,8,25,2.703,5.722
2011,7,21,8,30,3.067,5.9350000000000005
2011,7,21,8,35,3.259,6.048
2011,7,21,8,40,3.492,6.186
2011,7,21,8,45,3.438,6.155
2011,7,21,8,50,3.238,6.039
2011,7,21,8,55,3.164,5.996
2011,7,21,9,0,2.943,5.868
2011,7,21,9,5,2.801,5.7860000000000005
2011,7,21,9,10,3.102,5.963
2011,7,21,9,15,3.216,6.03
2011,7,21,9,20,2.84,5.8100000000000005
2011,7,21,9,25,2.458,5.588
2011,7,21,9,30,1.968,5.255
2011,7,21,9,35,1.338,4.736
2011,7,21,9,40,0.846,4.33
2011,7,21,9,45,0.754,4.199
2011,7,21,9,50,0.833,4.312
2011,7,21,9,55,0.925,4.397
2011,7,21,10,0,0.845,4.33
2011,7,21,10,5,0.847,4.333
2011,7,21,10,10,0.983,4.446
2011,7,21,10,15,1.038,4.492
2011,7,21,10,20,1.056,4.507
2011,7,21,10,25,1.089,4.535
2011,7,21,10,30,1.077,4.525
2011,7,21,10,35,1.1320000000000001,4.571
2011,7,21,10,40,1.236,4.657
2011,7,21,10,45,1.25,4.6690000000000005
2011,7,21,10,50,1.297,4.7090000000000005
2011,7,21,10,55,1.3,4.712
2011,7,21,11,0,1.1520000000000001,4.59
2011,7,21,11,5,0.974,4.4430000000000005
2011,7,21,11,10,0.796,4.266
2011,7,21,11,15,0.6890000000000001,4.113
2011,7,21,11,20,0.712,4.147
2011,7,21,11,25,0.704,4.135
2011,7,21,11,30,0.663,4.077
2011,7,21,11,35,0.654,4.065
2011,7,21,11,40,0.602,3.991
2011,7,21,11,45,0.51,3.86
2011,7,21,11,50,0.463,3.793
2011,7,21,11,55,0.437,3.7560000000000002
2011,7,21,12,0,0.511,3.863
2011,7,21,12,5,0.661,4.077
2011,7,21,12,10,0.682,4.107
2011,7,21,12,15,0.6920000000000001,4.123
2011,7,21,12,20,0.739,4.19
2011,7,21,12,25,0.72,4.162
2011,7,21,12,30,0.726,4.171
2011,7,21,12,35,0.835,4.327
2011,7,21,12,40,0.976,4.452
2011,7,21,12,45,1.031,4.498
2011,7,21,12,50,1.112,4.565
2011,7,21,12,55,1.215,4.651
2011,7,21,13,0,1.344,4.757
2011,7,21,13,5,1.45,4.846
2011,7,21,13,10,1.332,4.748
2011,7,21,13,15,1.107,4.562
2011,7,21,13,20,1.1280000000000001,4.58
2011,7,21,13,25,1.172,4.617
2011,7,21,13,30,1.183,4.626
2011,7,21,13,35,1.2710000000000001,4.699
2011,7,21,13,40,1.407,4.812
2011,7,21,13,45,1.554,4.934
2011,7,21,13,50,1.55,4.931
2011,7,21,13,55,1.262,4.6930000000000005
2011,7,21,14,0,1.103,4.562
2011,7,21,14,5,1.098,4.559
2011,7,21,14,10,1.212,4.654
2011,7,21,14,15,1.5030000000000001,4.8950000000000005
2011,7,21,14,20,1.702,5.059
2011,7,21,14,25,1.6280000000000001,4.998
2011,7,21,14,30,1.499,4.892
2011,7,21,14,35,1.355,4.773
2011,7,21,14,40,1.167,4.617
2011,7,21,14,45,1.052,4.522
2011,7,21,14,50,1.0070000000000001,4.486
2011,7,21,14,55,1.055,4.525
2011,7,21,15,0,1.054,4.525
2011,7,21,15,5,0.773,4.248
2011,7,21,15,10,0.6,4.001
2011,7,21,15,15,0.615,4.022
2011,7,21,15,20,0.647,4.0680000000000005
2011,7,21,15,25,0.653,4.077
2011,7,21,15,30,0.662,4.089
2011,7,21,15,35,0.67,4.101
2011,7,21,15,40,0.676,4.11
2011,7,21,15,45,0.651,4.074
2011,7,21,15,50,0.623,4.034
2011,7,21,15,55,0.672,4.104
2011,7,21,16,0,0.8150000000000001,4.309
2011,7,21,16,5,0.909,4.406
2011,7,21,16,10,0.979,4.464
2011,7,21,16,15,0.979,4.464
2011,7,21,16,20,0.89,4.391
2011,7,21,16,25,0.9450000000000001,4.437
2011,7,21,16,30,1.03,4.507
2011,7,21,16,35,0.96,4.449
2011,7,21,16,40,0.9530000000000001,4.4430000000000005
2011,7,21,16,45,1.0010000000000001,4.483
2011,7,21,16,50,1.034,4.51
2011,7,21,16,55,1.041,4.516
2011,7,21,17,0,1.008,4.489
2011,7,21,17,5,1.184,4.635
2011,7,21,17,10,1.457,4.861
2011,7,21,17,15,1.516,4.91
2011,7,21,17,20,1.49,4.889
2011,7,21,17,25,1.5310000000000001,4.922
2011,7,21,17,30,1.74,5.096
2011,7,21,17,35,1.9060000000000001,5.234
2011,7,21,17,40,1.855,5.191
2011,7,21,17,45,1.921,5.246
2011,7,21,17,50,1.98,5.295
2011,7,21,17,55,1.955,5.273
2011,7,21,18,0,1.881,5.212
2011,7,21,18,5,1.738,5.093
2011,7,21,18,10,1.536,4.925
2011,7,21,18,15,1.422,4.831
2011,7,21,18,20,1.349,4.7700000000000005
2011,7,21,18,25,1.375,4.791
2011,7,21,18,30,1.372,4.788
2011,7,21,18,35,1.361,4.779
2011,7,21,18,40,1.42,4.828
2011,7,21,18,45,1.587,4.965
2011,7,21,18,50,1.6540000000000001,5.0200000000000005
2011,7,21,18,55,1.683,5.0440000000000005
2011,7,21,19,0,2.085,5.377
2011,7,21,19,5,3.206,6.054
2011,7,21,19,10,5.181,7.049
2011,7,21,19,15,7.694,8.056000000000001
2011,7,21,19,20,9.149000000000001,8.572000000000001
2011,7,21,19,25,9.264,8.612
2011,7,21,19,30,8.916,8.487
2011,7,21,19,35,8.689,8.404
2011,7,21,19,40,8.83,8.453
2011,7,21,19,45,8.641,8.386000000000001
2011,7,21,19,50,9.273,8.609
2011,7,21,19,55,11.891,9.543000000000001
2011,7,21,20,0,13.048,10.031
2011,7,21,20,5,12.93,9.97
2011,7,21,20,10,13.696,10.361
2011,7,21,20,15,14.719000000000001,10.904
2011,7,21,20,20,14.781,10.971
2011,7,21,20,25,14.593,10.818
2011,7,21,20,30,14.493,10.766
2011,7,21,20,35,14.441,10.739
2011,7,21,20,40,14.304,10.669
2011,7,21,20,45,13.983,10.504
2011,7,21,20,50,13.555,10.284
2011,7,21,20,55,13.076,10.040000000000001
2011,7,21,21,0,13.184000000000001,10.095
2011,7,21,21,5,14.143,10.583
2011,7,21,21,10,14.779,10.962
2011,7,21,21,15,14.972,11.172
2011,7,21,21,20,14.964,11.163
2011,7,21,21,25,14.896,11.087
2011,7,21,21,30,14.777000000000001,10.956
2011,7,21,21,35,14.652000000000001,10.837
2011,7,21,21,40,14.418000000000001,10.718
2011,7,21,21,45,14.207,10.611
2011,7,21,21,50,13.985,10.498
2011,7,21,21,55,13.909,10.458
2011,7,21,22,0,13.774000000000001,10.388
2011,7,21,22,5,13.908,10.455
2011,7,21,22,10,13.82,10.409
2011,7,21,22,15,13.277000000000001,10.132
2011,7,21,22,20,12.98,9.979000000000001
2011,7,21,22,25,12.873000000000001,9.924
2011,7,21,22,30,12.945,9.961
2011,7,21,22,35,12.97,9.973
2011,7,21,22,40,12.852,9.912
2011,7,21,22,45,13.082,10.028
2011,7,21,22,50,13.244,10.11
2011,7,21,22,55,13.364,10.171
2011,7,21,23,0,13.729000000000001,10.357000000000001
2011,7,21,23,5,14.21,10.602
2011,7,21,23,10,14.234,10.614
2011,7,21,23,15,13.678,10.33
2011,7,21,23,20,13.523,10.251
2011,7,21,23,25,13.781,10.382
2011,7,21,23,30,13.716000000000001,10.348
2011,7,21,23,35,13.639000000000001,10.308
2011,7,21,23,40,13.711,10.345
2011,7,21,23,45,13.771,10.376
2011,7,21,23,50,13.665000000000001,10.321
2011,7,21,23,55,13.780000000000001,10.379
2011,7,22,0,0,14.487,10.739
2011,7,22,0,5,14.821,10.989
2011,7,22,0,10,14.754,10.916
2011,7,22,0,15,14.754,10.916
2011,7,22,0,20,14.869,11.041
2011,7,22,0,25,14.988,11.172
2011,7,22,0,30,15.116,11.312
2011,7,22,0,35,15.267,11.477
2011,7,22,0,40,15.239,11.447000000000001
2011,7,22,0,45,15.242,11.450000000000001
2011,7,22,0,50,15.329,11.544
2011,7,22,0,55,15.346,11.563
2011,7,22,1,0,15.402000000000001,11.624
2011,7,22,1,5,15.353,11.569
2011,7,22,1,10,15.309000000000001,11.52
2011,7,22,1,15,15.431000000000001,11.654
2011,7,22,1,20,15.501,11.731
2011,7,22,1,25,15.362,11.578
2011,7,22,1,30,15.27,11.477
2011,7,22,1,35,15.226,11.428
2011,7,22,1,40,15.082,11.27
2011,7,22,1,45,15.141,11.334
2011,7,22,1,50,15.228,11.428
2011,7,22,1,55,15.051,11.233
2011,7,22,2,0,14.863,11.026
2011,7,22,2,5,14.968,11.138
2011,7,22,2,10,15.02,11.193
2011,7,22,2,15,14.952,11.117
2011,7,22,2,20,14.828000000000001,10.98
2011,7,22,2,25,14.839,10.992
2011,7,22,2,30,14.849,11.001
2011,7,22,2,35,14.804,10.952
2011,7,22,2,40,14.707,10.846
2011,7,22,2,45,14.559000000000001,10.757
2011,7,22,2,50,14.553,10.754
2011,7,22,2,55,14.614,10.784
2011,7,22,3,0,14.735,10.876
2011,7,22,3,5,14.780000000000001,10.925
2011,7,22,3,10,14.786,10.931000000000001
2011,7,22,3,15,14.769,10.913
2011,7,22,3,20,14.669,10.812
2011,7,22,3,25,14.473,10.711
2011,7,22,3,30,14.339,10.641
2011,7,22,3,35,14.486,10.714
2011,7,22,3,40,14.736,10.870000000000001
2011,7,22,3,45,14.812000000000001,10.952
2011,7,22,3,50,14.818,10.958
2011,7,22,3,55,14.785,10.922
2011,7,22,4,0,14.679,10.809000000000001
2011,7,22,4,5,14.278,10.605
2011,7,22,4,10,14.063,10.495000000000001
2011,7,22,4,15,14.316,10.623000000000001
2011,7,22,4,20,14.688,10.815
2011,7,22,4,25,14.675,10.806000000000001
2011,7,22,4,30,14.453000000000001,10.693
2011,7,22,4,35,14.328000000000001,10.629
2011,7,22,4,40,14.568,10.751
2011,7,22,4,45,14.581,10.757
2011,7,22,4,50,14.445,10.687
2011,7,22,4,55,14.404,10.666
2011,7,22,5,0,14.453000000000001,10.69
2011,7,22,5,5,14.634,10.782
2011,7,22,5,10,14.757,10.885
2011,7,22,5,15,14.774000000000001,10.904
2011,7,22,5,20,14.525,10.724
2011,7,22,5,25,14.623000000000001,10.773
2011,7,22,5,30,14.863,10.998000000000001
2011,7,22,5,35,14.892,11.029
2011,7,22,5,40,14.83,10.962
2011,7,22,5,45,14.819,10.949
2011,7,22,5,50,14.721,10.843
2011,7,22,5,55,14.375,10.644
2011,7,22,6,0,14.298,10.605
2011,7,22,6,5,14.394,10.653
2011,7,22,6,10,14.232000000000001,10.571
2011,7,22,6,15,14.01,10.458
2011,7,22,6,20,14.092,10.501
2011,7,22,6,25,14.021,10.464
2011,7,22,6,30,13.987,10.446
2011,7,22,6,35,13.268,10.08
2011,7,22,6,40,13.051,9.97
2011,7,22,6,45,12.918000000000001,9.903
2011,7,22,6,50,12.855,9.872
2011,7,22,6,55,12.692,9.790000000000001
2011,7,22,7,0,12.379,9.659
2011,7,22,7,5,11.606,9.384
2011,7,22,7,10,11.14,9.219
2011,7,22,7,15,10.702,9.063
2011,7,22,7,20,10.101,8.85
2011,7,22,7,25,9.612,8.676
2011,7,22,7,30,8.988,8.456
2011,7,22,7,35,8.57,8.31
2011,7,22,7,40,8.317,8.221
2011,7,22,7,45,8.193,8.179
2011,7,22,7,50,8.338000000000001,8.23
2011,7,22,7,55,8.145,8.163
2011,7,22,8,0,7.65,7.989
2011,7,22,8,5,6.954,7.745
2011,7,22,8,10,6.112,7.4190000000000005
2011,7,22,8,15,5.188,7.01
2011,7,22,8,20,4.36,6.644
2011,7,22,8,25,3.664,6.287
2011,7,22,8,30,3.037,5.921
2011,7,22,8,35,2.216,5.442
2011,7,22,8,40,1.562,4.917
2011,7,22,8,45,0.9400000000000001,4.404
2011,7,22,8,50,0.585,3.955
2011,7,22,8,55,0.387,3.674
2011,7,22,9,0,0.316,3.5740000000000003
2011,7,22,9,5,0.247,3.476
2011,7,22,9,10,0.167,3.363
2011,7,22,9,15,0.184,3.387
2011,7,22,9,20,0.25,3.482
2011,7,22,9,25,0.209,3.424
2011,7,22,9,30,0.132,3.314
2011,7,22,9,35,0.149,3.338
2011,7,22,9,40,0.268,3.509
2011,7,22,9,45,0.431,3.741
2011,7,22,9,50,0.557,3.9210000000000003
2011,7,22,9,55,0.559,3.924
2011,7,22,10,0,0.561,3.927
2011,7,22,10,5,0.631,4.0280000000000005
2011,7,22,10,10,0.618,4.01
2011,7,22,10,15,0.545,3.906
2011,7,22,10,20,0.491,3.83
2011,7,22,10,25,0.497,3.839
2011,7,22,10,30,0.527,3.882
2011,7,22,10,35,0.527,3.882
2011,7,22,10,40,0.546,3.9090000000000003
2011,7,22,10,45,0.5750000000000001,3.952
2011,7,22,10,50,0.545,3.9090000000000003
2011,7,22,10,55,0.547,3.912
2011,7,22,11,0,0.607,3.998
2011,7,22,11,5,0.681,4.104
2011,7,22,11,10,0.763,4.22
2011,7,22,11,15,0.8290000000000001,4.315
2011,7,22,11,20,0.811,4.291
2011,7,22,11,25,0.796,4.269
2011,7,22,11,30,0.841,4.333
2011,7,22,11,35,0.845,4.339
2011,7,22,11,40,0.864,4.358
2011,7,22,11,45,0.838,4.33
2011,7,22,11,50,0.803,4.281
2011,7,22,11,55,0.799,4.275
2011,7,22,12,0,0.807,4.287
2011,7,22,12,5,0.837,4.33
2011,7,22,12,10,0.902,4.391
2011,7,22,12,15,0.9570000000000001,4.437
2011,7,22,12,20,1.071,4.532
2011,7,22,12,25,1.285,4.7090000000000005
2011,7,22,12,30,1.4060000000000001,4.809
2011,7,22,12,35,1.395,4.8
2011,7,22,12,40,1.368,4.779
2011,7,22,12,45,1.305,4.727
2011,7,22,12,50,1.364,4.776
2011,7,22,12,55,1.334,4.751
2011,7,22,13,0,1.407,4.812
2011,7,22,13,5,1.506,4.8950000000000005
2011,7,22,13,10,1.347,4.764
2011,7,22,13,15,1.1260000000000001,4.58
2011,7,22,13,20,1.0070000000000001,4.483
2011,7,22,13,25,1.074,4.538
2011,7,22,13,30,1.173,4.62
2011,7,22,13,35,1.286,4.715
2011,7,22,13,40,1.426,4.831
2011,7,22,13,45,1.44,4.843
2011,7,22,13,50,1.344,4.764
2011,7,22,13,55,1.1380000000000001,4.593
2011,7,22,14,0,1.0230000000000001,4.498
2011,7,22,14,5,0.909,4.4030000000000005
2011,7,22,14,10,0.847,4.352
2011,7,22,14,15,0.912,4.406
2011,7,22,14,20,1.298,4.727
2011,7,22,14,25,1.589,4.968
2011,7,22,14,30,1.0070000000000001,4.486
2011,7,22,14,35,0.873,4.373
2011,7,22,14,40,1.932,5.246
2011,7,22,14,45,3.571,6.258
2011,7,22,14,50,4.263,6.627
2011,7,22,14,55,3.45,6.188
2011,7,22,15,0,2.8000000000000003,5.8100000000000005
2011,7,22,15,5,2.853,5.84
2011,7,22,15,10,5.29,7.085
2011,7,22,15,15,7.019,7.799
2011,7,22,15,20,5.344,7.107
2011,7,22,15,25,3.712,6.341
2011,7,22,15,30,2.787,5.801
2011,7,22,15,35,2.18,5.447
2011,7,22,15,40,2.504,5.639
2011,7,22,15,45,3.165,6.03
2011,7,22,15,50,4.202,6.613
2011,7,22,15,55,5.112,7.019
2011,7,22,16,0,5.413,7.1530000000000005
2011,7,22,16,5,8.778,8.435
2011,7,22,16,10,14.881,11.068
2011,7,22,16,15,13.4,10.19
2011,7,22,16,20,13.154,10.058
2011,7,22,16,25,12.286,9.658
2011,7,22,16,30,12.627,9.793000000000001
2011,7,22,16,35,11.985,9.554
2011,7,22,16,40,9.875,8.804
2011,7,22,16,45,7.3260000000000005,7.904
2011,7,22,16,50,5.628,7.229
2011,7,22,16,55,4.152,6.573
2011,7,22,17,0,2.703,5.743
2011,7,22,17,5,1.637,4.993
2011,7,22,17,10,1.065,4.5200000000000005
2011,7,22,17,15,0.678,4.098
2011,7,22,17,20,0.449,3.7720000000000002
2011,7,22,17,25,0.5740000000000001,3.948
2011,7,22,17,30,0.9410000000000001,4.415
2011,7,22,17,35,1.486,4.864
2011,7,22,17,40,1.317,4.724
2011,7,22,17,45,0.937,4.409
2011,7,22,17,50,1.04,4.495
2011,7,22,17,55,1.262,4.678
2011,7,22,18,0,1.7630000000000001,5.093
2011,7,22,18,5,2.11,5.38
2011,7,22,18,10,2.364,5.542
2011,7,22,18,15,2.259,5.481
2011,7,22,18,20,2.013,5.301
2011,7,22,18,25,1.947,5.246
2011,7,22,18,30,2.188,5.438
2011,7,22,18,35,3.221,6.042
2011,7,22,18,40,4.804,6.857
2011,7,22,18,45,6.9190000000000005,7.7540000000000004
2011,7,22,18,50,9.079,8.517
2011,7,22,18,55,10.455,9.008000000000001
2011,7,22,19,0,11.44,9.362
2011,7,22,19,5,11.747,9.472
2011,7,22,19,10,11.396,9.347
2011,7,22,19,15,11.127,9.249
2011,7,22,19,20,11.638,9.429
2011,7,22,19,25,11.611,9.417
2011,7,22,19,30,11.289,9.301
2011,7,22,19,35,11.553,9.396
2011,7,22,19,40,12.068,9.579
2011,7,22,19,45,12.48,9.725
2011,7,22,19,50,12.968,9.96
2011,7,22,19,55,13.104000000000001,10.028
2011,7,22,20,0,12.867,9.905
2011,7,22,20,5,12.853,9.896
2011,7,22,20,10,13.113,10.028
2011,7,22,20,15,13.725,10.339
2011,7,22,20,20,14.415000000000001,10.69
2011,7,22,20,25,14.82,10.977
2011,7,22,20,30,14.933,11.102
2011,7,22,20,35,14.862,11.026
2011,7,22,20,40,14.839,11.001
2011,7,22,20,45,14.936,11.108
2011,7,22,20,50,15.122,11.313
2011,7,22,20,55,15.194,11.392
2011,7,22,21,0,15.196,11.395
2011,7,22,21,5,14.856,11.023
2011,7,22,21,10,14.565,10.775
2011,7,22,21,15,14.641,10.815
2011,7,22,21,20,14.591000000000001,10.791
2011,7,22,21,25,14.652000000000001,10.821
2011,7,22,21,30,14.581,10.785
2011,7,22,21,35,14.414,10.699
2011,7,22,21,40,14.395,10.687
2011,7,22,21,45,14.61,10.794
2011,7,22,21,50,14.742,10.891
2011,7,22,21,55,14.878,11.038
2011,7,22,22,0,15.004,11.175
2011,7,22,22,5,15.136000000000001,11.319
2011,7,22,22,10,15.478,11.691
2011,7,22,22,15,15.704,12.005
2011,7,22,22,20,15.778,12.249
2011,7,22,22,25,15.914,12.698
2011,7,22,22,30,16.0,13.009
2011,7,22,22,35,15.983,12.93
2011,7,22,22,40,15.891,12.628
